int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
101001,2,"npc_3010","10101","","npc101ea010101",0,0,"","","fn02_01","",0,0,"F01",0,0,-14.496,0.3,-12.77,319.268,0,0,1,1,0,160,360,1,1,0,2,0,0,0.1,-1,-1,0,-1,0,2,0,"fn02_01",10,"F01",0,1,true,false,0,0,0,0,0,0,"",1,0,-1,0,-1,"","",""
101002,2,"npc_3011","10102","","npc102bb010102",0,0,"","","e013","",0,0,"",0,0,-4.275,0.309,-10.922,-82.581,0,0,1,1,2.5,160,360,1,1,1,0,0,0,0,-1,-1,0,-1,-1,2,0,"e013",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101003,2,"npc_3012","10103","","npc105af010102",0,0,"","","e012","",0,0,"",0,0,-24.475,0.064,-31.174,-61.561,0,0,1,1,2.5,160,360,1,1,1,2,0,0,0.1,-1,-1,-1,-1,-1,2,0,"e012",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101004,2,"npc_3013","10104","","npc101ea010304",0,0,"","","e030","",0,0,"",0,0,-6.619,0.299,4.199,392.322,0,0,1,1,2.5,160,360,1,1,1,2,-0.1,0,0,-1,-1,2,-1,0,2,0,"e030",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101005,1,"npc_0005","0","","npc105ea010102",0,0,"","","e507","",0,0,"",0,0,-15.546,0.299,24.938,220,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e507",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101006,1,"npc_0006","0","","npc105eb010105",0,0,"","","e507","",0,0,"",0,0,-41.732,0.305,-13.906,60,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e507",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101007,1,"npc_0007","0","","npc105ec010104",0,0,"","","e507","",0,0,"",0,0,-38.359,0.303,-30.339,60,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e507",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101008,1,"npc_0008","0","","npc105ef010107",0,0,"","","e507","",0,0,"",0,0,15.967,0.31,-8.006,280,0,0,1,1,2.5,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e507",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101009,1,"npc_0009","0","","npc105ef010107",0,0,"","","e507","",0,0,"",0,0,10.301,0.299,-29.55,280,0,0,1,1,2.5,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e507",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101010,1,"npc_0010","0","","npc105ef010107",0,0,"","","e507","",0,0,"",0,0,-0.802,0.335,11.219,190,0,0,1,1,2.5,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e507",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101011,4,"npc_0011","11","","npc101ca010104",0,0,"","","e113","",0,0,"",0,0,-3.232,0.309,-10.623,21.135,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e113",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101012,4,"npc_0012","12","","npc102cc010103",0,0,"","","e113","",0,0,"",0,0,-2.336,0.309,-10.788,18.447,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e113",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101013,4,"npc_0013","13","","npc105ba030102",0,0,"","","e109","",0,0,"",0,0,-6.721,0.309,-10.873,44.693,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e109",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101014,4,"npc_0014","14","","npc106aa010101",0,0,"","","e018","",0,0,"",0,0,-5.047,0.31,-5.32,52.492,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e018",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101015,4,"npc_0015","15","","npc105bf020102",0,0,"","","e018","",0,0,"",0,0,0.053,0.31,-6.867,-37.176,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e018",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101016,4,"npc_0016","16","","npc110bb010101",0,0,"","","e018","",0,0,"",0,0,1.025,0.31,-7.417,-36.077,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e018",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101017,4,"npc_0017","17","","npc102aa020301",0,0,"","","e109","",0,0,"",0,0,3.069,0.31,-5.756,-38.681,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e109",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101018,4,"npc_0018","18","","npc102cb010101",0,0,"","","e018","",0,0,"",0,0,2.116,0.3,5.966,-148.551,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e018",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101019,4,"npc_0019","19","","npc105ad010103",0,0,"","","e007","",0,0,"",0,0,-1.258,0.31,-8.762,-14.859,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e007",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101020,4,"npc_0020","20","","npc104aa010201",0,0,"","","e018","",0,0,"",0,0,-0.676,0.31,-8.27,-14.859,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e018",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101021,4,"npc_0021","21","","npc105bc010104",0,0,"","","fn01_02","",0,0,"",0,0,-10.508,0.306,-11.547,54.781,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"fn01_02",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101022,4,"npc_0022","22","","npc102ac010201",0,0,"","","fn01_05","",0,0,"",0,0,-5.075,0.309,-7.192,43.206,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"fn01_05",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101023,4,"npc_0023","23","","npc105ac010105",0,0,"","","fn01_05","",0,0,"",0,0,-3.781,0.31,-9.831,25.134,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"fn01_05",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101024,4,"npc_0024","24","","npc105ac010105",0,0,"","","fn01_05","",0,0,"",0,0,-12.312,0.305,-11.413,27.949,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"fn01_05",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101025,4,"npc_0025","25","","npc101ea010303",0,0,"","","e016","",0,0,"",0,0,-28.172,-0.001,-31.214,24.902,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e016",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101026,4,"npc_0026","26","","npc102cb010202",0,0,"","","fn01_05","",0,0,"",0,0,-2.442,0.68,3.306,159.688,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"fn01_05",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101027,4,"npc_0027","27","","npc105bd030101",0,0,"","","e109","",0,0,"",0,0,-1.816,0.68,3.609,165.765,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e109",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101028,4,"npc_0028","28","","npc101ca010104",0,0,"","","e018","",0,0,"",0,0,-2.874,0.68,2.985,145.673,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e018",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101029,4,"npc_0029","29","","npc101cb010103",0,0,"","","e018","",0,0,"",0,0,2.861,0.3,6.173,-150.206,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e018",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101030,4,"npc_0030","30","","npc102aa020202",0,0,"","","e112","",0,0,"",0,0,-6.866,0.309,-5.239,50.039,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,5,2,0,"e112",0,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101031,2,"npc_3014","10101","","npc102aa020103",0,0,"","","e012","",0,0,"F01",0,0,-15.824,0.3,-12.965,424.961,0,0,1,1,2.5,160,360,1,1,1,2,0,-0.5,0.7,-1,-1,0,-1,0,2,0,"e012",10,"F01",0,1,true,false,0,0,0,0,0,0,"",1,0,-1,0,-1,"","",""
101032,2,"npc_3015","10103","","npc105be030104",0,0,"","","e007","",0,0,"",0,0,-0.749,0.299,7.001,348.968,0,0,1,1,2.5,160,360,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,0,"e007",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101033,2,"npc_3016","10105","","npc101cd010104",0,0,"","","e012","",0,0,"",0,0,-0.781,0.309,-11.587,-180.633,0,0,1,1,2.5,120,360,1,1,1,0,0,0,0,20,-1,0,-1,0,0,0,"e012",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101034,90,"card_001","900","","npc102ac010202",0,0,"","","e013","",0,0,"F01",0,0,-15.971,0.303,0.698,106.108,0,0,1,1,2.5,160,360,1,1,35,0,0,0,0,-1,2,-1,2,-1,2,0,"e013",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101035,91,"card_002","901","","npc102ac010202",0,0,"","","e013","",0,0,"F01",0,0,9.276,0.299,4.434,236.443,0,0,1,1,2.5,160,360,1,1,35,2,0,0,0,-1,2,2,2,-1,2,0,"e013",10,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101036,5,"npc_0031","31","","npc053aa010101",0,0,"","","fn01_01","",0,0,"F01",0,0,0.674,0.68,-3.125,201.443,0,0,1,1,2.5,160,360,1,1,1,0,0,0,0,-1,2,3,2,3,2,0,"fn01_01",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101037,62,"S200_149_hiroko_02","","","npc053aa010101",0,0,"","","e008","",0,0,"E04_M11",0,0,2.634,0.68,0.405,323.491,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,2,1,"e008",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101506,6,"npc_0032","","","npc101eb010304",0,0,"","","e013","",0,0,"",0,0,5.04,0.309,-11.805,-140.345,0,0,1,1,2.5,360,360,1,1,1,0,0,0,0,-1,-1,-1,-1,0,2,0,"e013",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101701,56,"sub072_005","sub072","","npc104aa010101",0,0,"","","fn01_01","",0,0,"F01",0,0,7.772,0.309,-8.129,180,0,0,1,1,3,160,360,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,2,0,"fn01_01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101702,60,"S200_149_hiroko_01","","","npc053aa010101",0,0,"","","e008","",0,0,"E04_M11",0,0,2.66,0.68,0.392,319.288,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,2,-1,2,-1,2,0,"e008",10,"",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101703,61,"s090_072_001","","","npc101bc010302",0,0,"","","e013","",0,0,"F01",0,0,9.016,0.309,-9.007,-61.397,0,0,1,1,2,160,360,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,1,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
101800,10,"npc_warp01","","","chr308",0,0,"","","bn01","",0,0,"F01",0,0,-34.95,0.204,-5.796,83.728,0,0,1,1,4.5,160,180,1,1,23,1,0,1.5,1,-1,-1,-1,-1,-1,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
