int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1040201,4100001,0,10,"",0,0,"","","","","","",10.456,-6.073,-11.356,-120.046,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"Alert01","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,4,4,"",0,2,0,6,12,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040202,4100001,0,10,"",0,0,"","","","","","",63.681,-0.001,-55.354,-233.864,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,4,7,"",0,2,0,6,12,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040203,4100002,0,10,"",0,0,"","","","","","",60.198,-0.155,-69.442,-233.864,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,4,7,"",0,2,0,6,12,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040204,4100003,0,10,"",0,0,"","","","","","",8.723,-6.062,-23.209,-120.046,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"Alert01","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,4,7,"",0,2,0,6,12,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040205,4102002,0,10,"",0,0,"","","","","","",2.603,11,94.164,110.394,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,3,0,1,6,7,"rail_move_01",0,2,0,10,30,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040206,4103001,0,10,"",0,0,"Alert01","","","","","",26.233,-5.89,-15.375,-120.046,1,1,-1,-1,-1,-1,"symbol01","fe02","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,100,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,2,4,3,"",0,2,3,6,12,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040207,4103005,0,10,"",0,0,"","","","","","",107.476,-9.564,5.708,-130.517,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,2,5,2.5,"",0,2,0,7,21,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040208,4103005,0,10,"",0,0,"","","","","","",45.173,-22.996,-5.693,-239.109,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,2,5,4,"",0,2,0,7,21,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040209,4190001,0,11,"",0,0,"","","","","","",52.305,-3.735,100.189,-233.864,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,4,2,"",0,2,0,5,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040210,4190001,0,11,"",0,0,"","","","","","",63.718,-0.123,-73.695,-233.864,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,2,2,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,4,3,"",0,2,0,5,20,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
