string2 0,string 1
"1010","Talk to Hiroko Sagisaka."
"1020","Begin investigating the thefts with Hiroko Sagisaka."
"1030","Talk to the man at the T-shirt shop."
"1040","Chase the thief into the back alley in Shinjuku."
"1050","Chase the thief into the underground in Shinjuku."
"2010","Talk to Hiroko Sagisaka."
"2020","Go to the alley in Akihabara with Hiroko Sagisaka."
"2030","Investigate the Akihabara alley."
"2040","Look for the first block."
"2041","Look for the second block."
"2050","Deliver the blocks to Shota Kuroi."
"3010","Talk to Hiroko Sagisaka."
"3020","Begin investigating the park with Hiroko Sagisaka."
"3030","Investigate Shinjuku Park."
"3040","Talk to Asuna Shiroki."
"3050","Go to the location where Asuna Shiroki heard the cry."
"3060","Chase the Digimon into the Shinjuku underground."
"11010",""
"11020",""
"11030",""
"12010",""
"12020",""
"12030",""
"12040",""
"13010","Talk to Neptunemon."
"13020","Listen to Neptunemon's request."
"13030","Deliver the ring to Venusmon."
"13040","Deliver the medicine to Neptunemon."
"14010",""
"14020",""
"14030",""
"14040",""
"14050",""
"15010",""
"15020",""
"15030",""
"16010",""
"16020",""
"16030",""
"16040",""
"18010","Talk to Kamemon."
"18020","Head to Shellmon's house with Kamemon."
"18030","Look for clues about how to test water quality."
"18040","Pick the aquatic plant and give it to Kamemon."
"19010","Talk to JumboGamemon."
"19020","Tell Neptunemon about what happened at the cell."
"19030","Head to the cell with Neptunemon."
"24010","Talk to Muchomon."
"24020","Destroy all of the beehives."
"24030","Report to Muchomon."
"26010",""
"26020",""
"26030",""
"26040",""
"27010",""
"27020",""
"27030",""
"27040",""
"28010",""
"28020",""
"28030",""
"29010","Talk to Bacchusmon."
"29020","Head to the sanctuary."
"29030","Defeat the Titans with Leopardmon."
"29040","Report to Bacchusmon."
"30010","Talk to Peckmon."
"30020","Go to the duel site."
"30030","Defeat TigerVespamon."
"30040","Report to Peckmon."
"31010","Talk to the sprout in the sanctuary."
"31020","Talk to ShogunGekomon."
"31030","Gather Spirit Seeds."
"31040","Give the Spirit Seeds to ShogunGekomon."
"31050","Listen to ShogunGekomon's song."
"32010","Talk to the Bearmon brothers."
"32020","Go see Little Bearmon."
"32030","Go see Big Bearmon."
"33010","Talk to the Drimogemon brothers."
"33020","Follow Little Drimogemon."
"33030","Follow Big Drimogemon."
"33040","Talk to Little Drimogemon."
"38010","Talk to Zudomon."
"38020","Take a Rusty Iron Texture to Zudomon."
"38030",""
"38040",""
"39010","Talk to Zudomon."
"39020","Obtain some Chrondigizoit Metal."
"39030","Take the Chrondigizoit Metal to Zudomon."
"40010","Talk to Gaomon."
"40020","Talk to Gabumon's group."
"40030","Report to Gaomon."
"41010","Talk to Hagurumon."
"41020","Check on Hagurumon at the entrance to Central Tower."
"41030","Report to Hagurumon."
"42010","Talk to Solarmon."
"42020","Talk to Solarmon at the top of the tower."
"42030","Find a Parrotmon plume."
"42040","Give the plume to Solarmon."
"43010","Talk to Big Bearmon."
"43020","Follow the Bearmon Brothers underground."
"43030","Defeat the Digimon underground."
"43040","Gather info in the tavern about the jewelry."
"43050","Get PlatinumNumemon's Jewelry."
"43060","Take the jewelry to the Bearmon Brothers."
"44010","Gather Digimeat x10."
"45010",""
"46010",""
"46020",""
"46021",""
"46022",""
"46023",""
"46030",""
"47010",""
"47020",""
"47030",""
"47040",""
"47050",""
"48010",""
"48020",""
"48030",""
"49010",""
"49020",""
"49030",""
"49040",""
"50010",""
"50020",""
"50030",""
"50040",""
"50050",""
"50060",""
"52010",""
"52020",""
"52030",""
"52040",""
"52050",""
"53010",""
"53020",""
"53030",""
"53040",""
"53050",""
"53060","
"
"55010","Talk to Minervamon."
"55020","Talk to Hiroko Sagisaka."
"55030","Watch the movie with Minervamon."
"56010","Talk to Minervamon."
"56020","Take along an attractive Digimon."
"56030","Look for Minervamon."
"57010","Talk to Minervamon."
"57020","Fight Minervamon."
"59010","Talk to Coronamon."
"59020","Look for a cooler."
"59030","Deliver the cooler to Blimpmon."
"59040","Report to Coronamon."
"60010","Talk to Lunamon."
"60020","Look for a house with a heater."
"60030","Take back the heater."
"60040","Deliver the heater to Blimpmon."
"61010",""
"61020",""
"61030",""
"61040",""
"61050",""
"62010",""
"62020",""
"63010",""
"63020",""
"63030",""
"63040",""
"70010",""
"70020",""
"70030",""
"70040",""
"71010",""
"71020",""
"71030",""
"71040",""
"71050",""
