int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1090601,90349,0,1,"",0,0,"enemy_100_01","tag_doramon","","","","",-5.197,-0.399,-59.382,0,0.65,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,6,6,"rail_move_100",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090602,90602,0,1,"",0,0,"enemy_100_02","tag_zanba","","","","",-5.197,-0.399,-59.382,0,1.2,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,6,6,"rail_move_100",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090603,5042003,0,1,"",0,0,"enemy_101_01","tag_doramon","","","","",-3.194,-0.399,-59.336,0,0.65,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,6,6,"rail_move_101",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090604,90766,0,1,"",0,0,"enemy_101_02","tag_zanba","","","","",-3.194,-0.399,-59.336,0,1.2,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,6,6,"rail_move_101",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090605,90301,0,1,"",0,0,"enemy_102_01","tag_doramon","","","","",-5.197,-0.399,-59.382,0,0.65,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,6,6,"rail_move_100",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090606,90745,0,1,"",0,0,"enemy_102_02","tag_zanba","","","","",-0.773,-0.399,-59.819,0,1.2,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,4,6,"rail_move_102",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090607,90412,0,1,"",0,0,"enemy_102_03","tag_scal","","","","",-0.773,-0.399,-59.819,0,3.2,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,4,6,"rail_move_102",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090608,90036,0,1,"",0,0,"enemy_103_01","tag_doramon","","","","",-3.194,-0.399,-59.336,0,0.65,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,6,6,"rail_move_101",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090609,90409,0,1,"",0,0,"enemy_103_02","tag_zanba","","","","",0.809,-0.399,-59.622,0,1.2,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,4,6,"rail_move_103",1,3,0,9,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
1090610,90677,0,1,"",0,0,"enemy_103_03","tag_scal","","","","",-0.773,-0.399,-59.819,0,3.2,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba01",0,1,"",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,1,1,0,1,0,0,0,2,4,6,"rail_move_102",1,3,0,5,50,5,"",0,2,1,3,"",0,0,0,-1,"","",""
