int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10905001,2,"npc0001","1","","chr178",0,0,"","","e012","",0,0,"F01",0,0,-3.853,1.96,-9.929,-193.446,0,0,1,1,4,160,180,1,1,1,2,0,-1.5,1.5,-1,-1,0,-1,0,2,0,"e012",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905002,2,"npc0002","2","","chr609",0,0,"","","bn01","",0,0,"F01",0,0,-2.994,1.96,-26.077,-318.792,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905003,2,"npc0003","3","","chr609",0,0,"","","bn01","",0,0,"F01",0,0,3.275,1.96,-26.285,-390.297,0,0,1,1,2,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905004,2,"npc0004","4","","chr170",0,0,"","","bn01","",0,0,"F01",0,0,5.616,1.961,-9.603,-151.872,0,0,1,1,3,160,360,1,1,1,2,0,0,0.5,-1,2,3,2,3,2,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905005,99,"npc0005","5","","chr170",0,0,"","","bn01","",0,0,"F01",0,0,-1.626,1.96,-22.102,88.469,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905006,3,"npc0006","6","","chr435",0,0,"","","bn01","",0,0,"F01",0,0,0.701,1.961,-78.613,0,0,0,7,0,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905007,4,"npc0007","7","","chr609",0,0,"","","bn01","",0,0,"F01",0,0,-2.994,1.96,-26.077,-318.792,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905008,4,"npc0008","8","","chr609",0,0,"","","bn01","",0,0,"F01",0,0,3.275,1.96,-26.285,-390.297,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905009,5,"npc0009","9","","chr609",0,0,"","","f001","",0,0,"F01",0,0,-4.463,1.96,-25.445,-354.523,0,0,1,1,2,160,360,1,1,1,2,0,0,-1.3,-1,-1,0,-1,0,0,0,"f001",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10905010,5,"npc0010","10","","chr609",0,0,"","","f001","",0,0,"F01",0,0,4.352,1.96,-25.518,-358.36,0,0,1,1,2,160,360,1,1,1,2,0,0,-1.3,-1,-1,0,-1,0,0,0,"f001",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
