int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20404001,2,"","chr020",0,0,0,"","","fn02_01","",0,0,"F01",0,0,13.281,0.978,-18.24,30.778,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404002,2,"","chr020",0,0,0,"","","fe02","",0,0,"F01",0,0,16.683,-0.01,-17.444,-53.897,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404003,2,"","chr466",0,0,0,"","","fe01","",0,0,"F01",0,0,20.987,1.011,4.289,343.554,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404004,2,"","chr466",0,0,0,"","","fe02","",0,0,"F01",0,0,64.045,-5.209,-28.724,-99.987,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404005,2,"","chr567",0,0,0,"","","fe01","",0,0,"F01",0,0,-9.903,1.99,-4.273,0,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404006,2,"","chr567",0,0,0,"","","bn01","",0,0,"F01",0,0,-11.238,1.984,-4.286,43.221,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404007,2,"","chr567",0,0,0,"","","ba02","",0,0,"F01",0,0,-9.941,3.113,-3.07,-191.881,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404008,8,"","chr729",0,0,0,"","","fq01","",0,0,"F01",0,0,-40.642,1.949,-13.363,115.984,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404009,2,"","chr316",0,0,0,"","","fq01","",0,0,"F01",0,0,38.964,0.009,-5.781,363.765,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404010,2,"","chr466",0,0,0,"","","fe02","",0,0,"F01",0,0,39.739,0.652,-4.436,294.229,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404011,2,"","chr413",0,0,0,"","","fe02","",0,0,"F01",0,0,30.139,0.01,-13.78,80.59,0,0,1,1,0,0,0,0,-1,0,0,"","","rail_move_01",1,0,true,-1,"","","","","",""
20404015,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,62.535,13.268,-25.377,-61.466,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_03",1,0,true,-1,"1","","","","",""
20404016,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,-118.607,19.887,32.119,-182.838,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_04",1,0,true,-1,"1","","","","",""
20404017,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,-20.487,12.472,-12.216,-73.848,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_03",1,0,true,-1,"1","","","","",""
20404018,3,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,-15.828,5.223,-4.867,117.167,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_04",1,0,true,-1,"1","","","","",""
20404019,2,"","chr044",0,0,0,"","","bn01","",0,0,"F01",0,0,-59.008,1.99,-12.043,119.247,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404020,2,"","chr020",0,0,0,"","","bn02","",0,0,"F01",0,0,14.946,0.074,-17.219,37.08,-90,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404021,2,"","chr569",0,0,0,"","","f000","",0,0,"F01",0,0,-66.931,3.376,4.528,-257.259,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
20404022,2,"","chr316",0,0,0,"","","br01","",0,0,"F01",0,0,31.756,0.009,17.292,28.961,0,0,1,1,0,0,0,0,-1,0,1,"mob01","デジモンデフォルト","rail_move_01",1,0,true,-1,"","","","","",""
20404023,2,"","chr322",0,0,0,"","","br01","",0,0,"F01",0,0,34.765,0.01,-3.601,179.151,0,0,1,1,0,0,0,0,-1,0,1,"mob01","デジモンデフォルト","rail_move_01",1,0,true,-1,"","","","","",""
