int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
11402003,"",-1,"fa_obstacles_03","fa_obj",false,"d1402breakdebris00",1,0,"","","","","",0,0,-15.25,0,13.5,180,0,0,1,1,"wall_cl",3.5,3,0.5,1,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1402_003","1",-1
11402005,"",-1,"fa_obstacles_05","fa_obj",false,"d1402breakdebris01",1,0,"","","","","",0,0,-20.2,-6,-13.5,-213,0,0,1,1,"wall_cl",3.5,3,2,1,33,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D1402_005","1",-1
11402010,"",-1,"","",false,"d14breakdebris01",1,0,"","","","","",0,0,1.201,0,-5.411,0,0,0,1,1,"wall_cl",10,3.793,3.448,1.19,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11402011,"",-1,"","",false,"d1401breakdebris00",1,0,"","","","","",0,0,-1.761,-0.001,-5.519,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11402100,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,1.997,-2.152,-25.375,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11402101,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-2.997,-4.035,-25.025,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11402102,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-25.774,-5.48,8.511,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11402103,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-29.184,-3.772,8.678,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11402104,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-29.375,-2.21,-8.9,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
11402105,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-25.541,-0.297,-8.861,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
