int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
20414001,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-35.9489,-3.247519,20.953758,-32.749794,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_08",0,3,true,-1,"1","","","","",""
20414002,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-19.39326,-5.044964,19.609789,-6.658594,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_06",0,3,true,-1,"1","","","","",""
20414003,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-45.50624,-6.780097,-55.87691,-143.54109,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_05",0,3,true,-1,"1","","","","",""
20414004,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-44.172134,3.863444,-45.951916,-164.95071,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_09",0,3,true,-1,"1","","","","",""
20414005,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-23.229,19.01689,-28.546974,71.16764,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_12",0,3,true,-1,"1","","","","",""
20414006,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,-38.28904,18.218748,8.883641,-173.77554,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_16",0,3,true,-1,"1","","","","",""
20414007,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,6.97888,15.5664,-24.925303,-74.58638,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_11",0,3,true,-1,"1","","","","",""
20414008,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,40.707623,8.378634,7.781652,0,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_15",0,3,true,-1,"1","","","","",""
20414009,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,31.014498,22.448946,-3.023574,-179.7032,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_13",0,3,true,-1,"1","","","","",""
20414010,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,55.72985,-9.030888,-37.434574,86.85327,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_04",0,3,true,-1,"1","","","","",""
20414011,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,48.959538,-0.455893,-17.251402,-82.84405,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_07",0,3,true,-1,"1","","","","",""
20414012,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,53.197987,14,-37.15894,-87.12921,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_10",0,3,true,-1,"1","","","","",""
20414013,-1,"","chr454",0,0,0,"","","bn01","",0,0,"F01",0,0,6.766,16.298,-23.695,-50.021,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_11",0,3,true,-1,"1","","","","",""
20414014,-1,"","chr044",0,0,0,"","","f000","",0,0,"F01",0,0,7.206,16.609,-24.269,-10.348,0,0,1,1,0,0,0,0,-1,1,1,"sp01","デジモンデフォルト","rail_move_11",0,3,true,-1,"1","","","","",""
20414015,-1,"","chr454",0,0,0,"","","bn01","",0,0,"F01",0,0,-4.862,2.577,-19.468,-124.951,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_09",0,3,true,-1,"1","","","","",""
20414016,-1,"","chr454",0,0,0,"","","bn01","",0,0,"F01",0,0,43.313,8.378,12.382,86.479,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_15",0,3,true,-1,"1","","","","",""
20414017,-1,"","chr454",0,0,0,"","","bn01","",0,0,"F01",0,0,41.074,-0.854,-15.785,-73.081,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_07",0,3,true,-1,"1","","","","",""
20414018,-1,"","chr454",0,0,0,"","","bn01","",0,0,"F01",0,0,30.636,-4.632,-30.158,137.575,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_04",0,3,true,-1,"1","","","","",""
20414019,-1,"","chr454",0,0,0,"","","bn01","",0,0,"F01",0,0,-28.002,4.681,-30.392,-121.674,0,0,1,1,0,0,0,0,-1,1,1,"mob01","デジモンデフォルト","rail_move_09",0,3,true,-1,"1","","","","",""
