int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
11301001,"",1,"security_01","",false,"f00iconobj00",1,0,"","","","","",0,0,12.797,0,9.689,0,0,0,1,1,"",0,0,0,1.5,0,2.6,160,360,2,2,2,1,0,1.5,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301002,"",-1,"door_access_01","",false,"f00iconobj00",1,0,"","","","","",0,0,10.017,-0.001,3.979,90,0,0,1,1,"",0,0,0,0.5,0,2,160,360,2,2,34,1,0,1.3,0,5,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301003,"",-1,"door_access_02","",false,"f00iconobj00",1,0,"","","","","",0,0,-14.951,0,-19.83,90,0,0,1,1,"",0,0,0,1.5,0,2,160,360,2,2,34,1,0,1.3,0,5,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301004,"",-1,"door_access_03","",false,"f00iconobj00",1,0,"","","","","",0,0,-5.99,0,-14.928,0,0,0,1,1,"",0,0,0,1.5,0,2,160,360,2,2,34,1,0,1.3,0,5,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301005,"",-1,"door_access_04","",false,"f00iconobj00",1,0,"","","","","",0,0,-14.958,-0.001,-6.037,90,0,0,1,1,"",0,0,0,1.5,0,2,160,360,2,2,34,1,0,1.3,0,5,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301006,"",-1,"door_access_05","",false,"f00iconobj00",1,0,"","","","","",0,0,-14.974,-0.001,10.979,90,0,0,1,1,"",0,0,0,1.5,0,2,160,360,2,2,34,1,0,1.3,0,5,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301007,"",-1,"door_access_06","",false,"f00iconobj00",1,0,"","","","","",0,0,-10.043,0,6.027,270,0,0,1,1,"",0,0,0,1.5,0,2,160,360,2,2,34,1,0,1.3,0,5,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301100,"",-1,"pc_access_01","pc",false,"f00iconobj00",1,0,"","","","","",0,0,-38.084,0,8.768,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301101,"",-1,"pc_access_02","pc",false,"f00iconobj00",1,0,"","","","","",0,0,-33.625,0,13.229,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301102,"",-1,"pc_access_03","pc",false,"f00iconobj00",1,0,"","","","","",0,0,-36.914,0,27.912,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301103,"",-1,"pc_access_04","pc",false,"f00iconobj00",1,0,"","","","","",0,0,-34.676,0,28.029,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301104,"",-1,"pc_access_05","pc",false,"f00iconobj00",1,0,"","","","","",0,0,-4.693,0,8.96,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301105,"",-1,"pc_access_06","pc",false,"f00iconobj00",1,0,"","","","","",0,0,-0.969,0,6.38,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301106,"",-1,"pc_access_07","pc",false,"f00iconobj00",1,0,"","","","","",0,0,-1.013,0,3.143,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301107,"",-1,"pc_access_08","pc",false,"f00iconobj00",1,0,"","","","","",0,0,0.925,0,3.492,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301108,"",-1,"pc_access_09","pc",false,"f00iconobj00",1,0,"","","","","",0,0,13.351,-0.001,-28.062,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301109,"",-1,"pc_access_10","pc",false,"f00iconobj00",1,0,"","","","","",0,0,11.319,0,-15.839,179.066,0,0,1,1,"",0,0,0,1.4,0,2,160,180,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301110,"",-1,"wb_access_01","whiteboard",false,"f00iconobj00",1,0,"","","","","",0,0,-32.016,0,21.584,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301111,"",-1,"wb_access_02","whiteboard",false,"f00iconobj00",1,0,"","","","","",0,0,-37.797,0,24.722,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301112,"",-1,"wb_access_03","whiteboard",false,"f00iconobj00",1,0,"","","","","",0,0,-8.391,0,7.301,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301113,"",-1,"wb_access_04","whiteboard",false,"f00iconobj00",1,0,"","","","","",0,0,6.111,0,1.167,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301114,"",-1,"wb_access_05","whiteboard",false,"f00iconobj00",1,0,"","","","","",0,0,0.988,-0.001,-23.948,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301115,"",-1,"wb_access_06","whiteboard",false,"f00iconobj00",1,0,"","","","","",0,0,14.305,0,-26.064,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301116,"",-1,"wb_access_07","whiteboard",false,"f00iconobj00",1,0,"","","","","",0,0,1.047,0,5.774,-1.285,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
11301117,"",-1,"rack_access_01","rack",false,"f00iconobj00",1,0,"","","","","",0,0,13.056,0,-16.132,0,0,0,1,1,"",0,0,0,1.4,0,2,160,360,2,2,2,1,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","-1",-1
