int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21004001,1,"mob_0001","chr052",0,0,0,"","","fe04","",0,0,"F01",0,0,59.397,-8.463,-10.204,-69.123,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004002,1,"mob_0002","chr242",0,0,0,"","","bn02","",0,0,"F03",0,0,60.31,-8.463,-6.686,-130.741,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004003,1,"mob_0003","chr241",0,0,0,"","","bn02","",0,0,"F01",0,0,60.499,-8.463,-9.249,-68.927,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004004,1,"mob_0004","chr241",0,0,0,"","","fq02","",0,0,"F01",0,0,60.892,-8.463,-10.481,-41.958,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004005,1,"mob_0005","chr241",0,0,0,"","","bn02","",0,0,"F01",0,0,59.299,-8.463,-5.301,-143.551,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004006,1,"mob_0006","chr728",0,0,0,"","","fq02","",0,0,"F01",0,0,60.818,-7.535,-5.337,-130.618,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004007,1,"mob_0007","chr052",0,0,0,"","","fq01","",0,0,"F01",0,0,62.799,-8.463,-7.786,106.679,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004008,1,"mob_0008","chr052",0,0,0,"","","bn02","",0,0,"F01",0,0,62.225,-8.463,-8.734,88.426,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004009,1,"mob_0009","chr241",0,0,0,"","","fe01","",0,0,"F01",0,0,63.541,-8.463,-9.202,84.708,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004010,1,"mob_0010","chr241",0,0,0,"","","fe02","",0,60,"F01",0,0,61.458,-8.463,-8.98,93.137,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004011,1,"mob_0011","chr241",0,0,0,"","","bn01","",0,0,"F01",0,0,61.54,-8.463,-6.805,113.166,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004012,1,"mob_0012","chr242",0,0,0,"","","bn01","",0,0,"F02",0,0,61.697,-8.463,-7.954,-259.929,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004013,1,"mob_0013","chr242",0,0,0,"","","fe02","",0,0,"F02",0,0,61.852,-8.463,-6.341,-241.247,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004014,1,"mob_0014","chr728",0,0,0,"","","fe02","",0,0,"F02",0,0,62.653,-7.641,-6.056,-230.124,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004015,2,"mob_0015","chr009",0,0,0,"","","fq02","",0,0,"F01",0,0,0.148,-16.961,-78.328,64.19,0,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
21004016,2,"mob_0016","chr241",0,0,0,"","","fe04","",0,0,"F01",0,0,1.329,-17.543,-78.169,68.02,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004017,2,"mob_0017","chr242",0,0,0,"","","fq02","",0,0,"F03",0,0,3.979,-17.561,-74.46,-243.409,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004018,2,"mob_0018","chr052",0,0,0,"","","fq02","",0,0,"F01",0,0,23.741,-17.536,-74.01,243.587,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004019,2,"mob_0019","chr242",0,0,0,"","","fe04","",0,0,"F03",0,0,23.837,-17.536,-78.76,-418.151,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004020,2,"mob_0020","chr242",0,0,0,"","","bn02","",0,0,"F03",0,0,24.389,-17.536,-80.437,-413.765,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004021,2,"mob_0021","chr241",0,0,0,"","","fe04","",0,0,"F01",0,0,22.761,-17.537,-80.7,-37.886,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004022,2,"mob_0022","chr707",0,0,0,"","","fq02","",0,0,"F03",0,0,14.527,-17.536,-80.45,58.651,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,true,-1,"","","","","",""
21004023,2,"mob_0023","chr728",0,0,0,"","","fq02","",0,0,"F02",0,0,24.544,-14.541,-82.408,-35.894,10,0,1,1,0,0,0,0,-1,1,0,"","","",1,0,true,-1,"","","","","",""
21004024,2,"mob_0024","chr341",0,0,0,"","","f001","",0,0,"F03",0,0,19.416,-17.027,-78.191,-179.839,0,0,1,1,0,0,0,0,-1,0,1,"f001","飛行デジモン速度5","rail_move_10",1,0,true,-1,"","","","","",""
