int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1040301,4101002,0,10,"",0,0,"","","","","","",-68.413,1.424,64.086,-77.189,1,1,-1,-1,-1,-1,"symbol01","bn01","stop",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,4,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,2.4,6,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040302,4101002,0,10,"",0,0,"","","","","","",-68.113,1.424,71.544,-89.262,1,1,-1,-1,-1,-1,"symbol01","bn01","stop",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,4,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,2.4,6,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040303,4101002,0,10,"",0,0,"","","","","","",-75.203,1.391,68.173,269.385,1,1,-1,-1,-1,-1,"symbol01","bn01","stop",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,4,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,2.4,6,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040304,4101002,0,10,"",0,0,"","","","","","",-62.412,1.506,69.733,231.016,1,1,-1,-1,-1,-1,"symbol01","bn01","stop",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,4,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,2.4,6,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040305,4101002,0,10,"",0,0,"","","","","","",-106.483,7.642,58.93,-152.235,1,1,-1,-1,-1,-1,"symbol01","bn01","stop",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,4,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,2.4,6,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040306,4101002,0,10,"",0,0,"","","","","","",-108.292,7.585,50.255,187.347,1,1,-1,-1,-1,-1,"symbol01","bn01","stop",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,4,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,2.4,6,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040307,4101002,0,10,"",0,0,"","","","","","",-104.853,7.585,43.361,170.081,1,1,-1,-1,-1,-1,"symbol01","bn01","stop",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,4,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,2.4,6,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040308,4101002,0,10,"",0,0,"","","","","","",-99.329,7.696,33.002,172.185,1,1,-1,-1,-1,-1,"symbol01","bn01","stop",0,0,"",0,1,"",0,10,10,0,0,0,0,0,0,30,0,0,0,360,4,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,2,2.4,6,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040309,4101002,0,10,"",0,0,"","","","","","",36.699,66.928,-63.845,-77.189,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,1,1,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,1,0,0,0,0,3,5,"",0,2,0,6,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
1040310,4100003,0,10,"",0,0,"","","","","","",114.792,63.931,14.076,-4.426,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"",0,1,"",0,10,10,0,0,360,6,1,1,30,0,0,0,210,8,2,2,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,1,0,0,0,0,0,4,4,"",0,2,0,5,15,5,"",0,2,0,-1,"",0,0,0,-1,"","",""
