int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10406100,60,"npc_warp01","","","chr308",0,0,"","","bn01","",0,0,"F01",0,0,11.174,-2.536,50.286,346.589,0,0,1,1,4.5,160,180,1,1,23,1,0,1.5,1,-1,-1,-1,-1,-1,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406101,61,"npc_warp02","","","chr308",0,0,"","","bn01","",0,0,"F01",0,0,11.174,-2.536,50.286,346.589,0,0,1,1,4.5,160,180,1,1,23,1,0,1.5,1,-1,-1,-1,-1,-1,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406400,57,"sub029_001","sub029","","chr376",0,0,"","","bn01","",0,0,"F01",0,0,15.647,-0.072,21.568,-536.664,0,0,1,1,8,160,360,1,2,1,2,-2,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406401,50,"sub029_002","sub029","","chr739",0,0,"","","bn01","",0,0,"F01",0,0,19.611,-0.038,20.866,-554.984,0,0,1,1,4,160,360,1,2,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406402,51,"sub029_003","sub029","","chr948",0,0,"","","bn01","",0,0,"F01",0,0,13.858,0.039,5.248,-348.697,0,0,1,1,4,160,360,1,2,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406404,53,"sub031_002","sub031","","chr376",0,0,"","","bn01","",0,0,"F01",0,0,-1.398,0.085,17.783,-536.664,0,0,1,1,4,160,360,1,2,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406405,53,"sub031_003","sub031","","chr399",0,0,"","","bn01","",0,0,"F01",0,0,-4.261,0.093,18.05,-536.664,0,0,1,1,4,160,360,1,2,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406406,53,"sub031_004","sub031","","chr399",0,0,"","","bn01","",0,0,"F01",0,0,1.51,0.033,17.705,-536.664,0,0,1,1,4,160,360,1,2,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406407,54,"sub031_005","sub031","","chr189",0,0,"","","bn01","",0,0,"F01",0,0,-19.009,0.001,10.49,-721.404,0,0,1,1,4,160,360,1,2,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10406408,55,"sub_200_hiroko","1","","npc003aa010101",0,0,"","","fd01_02","",0,0,"",0,0,-0.92,0.016,13.583,-178.077,0,0,1,1,2.5,160,360,2,2,1,1,0,0.4,-0.5,-1,2,2.5,-1,0,2,0,"fd01_02",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
