int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10403001,1,"flora_03","100","","chr611",0,0,"","","bn01","",0,0,"F03",0,0,-48.417,6.571,58.02,-14.714,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403002,1,"hawk_03","101","","chr706",0,0,"","","fe02","",0,0,"F03",0,0,-43.746,6.348,59.162,-23.397,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"fe02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403003,2,"flora_04","102","","chr611",0,0,"","","fq01","",0,0,"F03",0,0,38.877,72.15,-84.125,7.993,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"fq01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403004,2,"hawk_04","103","","chr706",0,0,"","","fe04","",0,0,"F03",0,0,40.61,72.15,-84.242,15.396,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"fe04",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403005,3,"flora_05","104","","chr611",0,0,"","","bn02","",0,0,"F03",0,0,35.192,72.097,-93.311,-45.913,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403006,3,"hawk_05","105","","chr706",0,0,"","","bn02","",0,0,"F03",0,0,36.635,72.097,-91.543,-71.297,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403007,3,"paru_01","106","","chr348",0,0,"","","bn01","",0,0,"F01",0,0,34.353,72.097,-89.797,-208.161,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403008,4,"npc_001","1","","chr348",0,0,"","","fe04","",0,0,"F01",0,0,-86.221,72.333,-113.089,172.574,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,2,10,2,0,"fe04",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403009,4,"npc_002","2","","chr348",0,0,"","","fe02","",0,0,"F01",0,0,-82.025,72.625,-113.535,-493.138,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,2,10,2,0,"fe02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10403010,4,"npc_003","3","","chr057",0,0,"","","bn01","",0,0,"F01",0,0,-85.767,72.197,-117.284,27.083,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,2,10,2,10,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
