int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
11101100,4,"npc_elecmon","0","","chr563",0,0,"","","fq02","",0,0,"F01",0,0,-85.624,3,-5.373,180,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"fq02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101300,1,"boss_dokugumon","302","","chr592",0,0,"","","bn01","",0,0,"F01",0,0,97.398,0,-14.775,270.074,0,0,1,1,1,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101301,1,"kidnapped_boy","303","","npc109aa010101",0,0,"","","e005","",0,0,"F01",0,0,102.801,0,-13.131,-94.225,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,0,0,"e005",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101302,1,"chr563_pikka","0","","chr563",0,0,"","","bn01","",0,0,"F01",0,0,-28.368,0.003,12.077,-266.517,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101303,1,"guest_sukamon","305","","chr313",0,0,"","","bn01","",0,0,"F01",0,0,-0.175,-3.967,22.801,-1.549,0,0,1,1,4,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101304,1,"chr113_duct","0","","chr113",0,0,"","","bn01","",0,0,"F01",0,0,13.186,4.367,-22.968,-92.131,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101305,1,"sukamon_decon01","0","","chr313",0,0,"","","fe01","",0,0,"F01",0,0,73.794,0,-14.975,89.623,0,0,1,1,0,0,0,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"fe01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101500,1,"sukamon_decon02","0","","chr313",0,0,"","","fe01","",0,0,"F01",0,0,96.892,0,-0.134,-2.563,0,0,1,1,0,0,0,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"fe01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101550,2,"child_001","0","","npc109aa010101",0,0,"","","e005","",0,0,"",0,0,99.68,0,-14.86,-90,0,0,1,1,2,160,0,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"e005",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101551,2,"beda_001","0","","chr411",0,0,"","","fe02","",0,0,"",0,0,94,0,-16.69,90,0,0,1,1,2,160,0,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"fe02",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101552,2,"beda_002","0","","chr411",0,0,"","","bn01","",0,0,"",0,0,93.87,0,-13.18,90,0,0,1,1,2,160,0,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101600,3,"npc_0600","600","","chr698",0,0,"","","fq01","",0,0,"F01",0,0,-79.349,3,24.045,161.53,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"fq01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101601,5,"npc_0601","0","","npc003aa010101",0,0,"","","e006","",0,0,"F01",0,0,-81.346,3,20.301,19.237,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"e006",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
11101700,6,"npc_0700","700","","npc007aa010101",0,0,"","","e018","",0,0,"F01",0,0,-23.378,0,44.443,119.871,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"e018",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
