int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
22608001,1,"","npc052aa010101",0,0,0,"","","e012","",0,0,"F01",0,0,-14.081,0,-8.585,179.189,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608002,1,"","mob030010101",0,0,0,"","","fn02","",0,0,"F01",0,0,-39.173,0,-8.535,93.41,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608003,1,"","npc105ha010101",0,0,0,"","","e008","",0,0,"F01",0,0,-5.933,-0.001,-10.785,196.537,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608004,1,"","mob030010101",0,0,0,"","","fn10","",0,0,"F01",0,0,-4.712,0,-10.802,221.114,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608005,1,"","mob030010101",0,0,0,"","","fn11","",0,0,"F01",0,0,-10.397,-0.001,-6.879,171.911,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608006,1,"","mob030010101",0,0,0,"","","fn08","",0,0,"F01",0,0,-39.187,0,-12.114,95.95,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608007,1,"","npc105gd010103",0,0,0,"","","e008","",0,0,"F01",0,0,-15.836,0,-7.791,171.965,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608008,1,"","mob030010101",0,0,0,"","","fn02","",0,0,"F01",0,0,-12.408,0,-7.509,171.965,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608009,1,"","mob030010101",0,0,0,"","","fn12","",0,0,"F01",0,0,-17.793,0,-7.104,173.16,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608010,1,"","mob030010101",0,0,0,"","","fn12","",0,0,"F01",0,0,-5.842,-0.001,-7.34,195.286,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608011,1,"","mob030010101",0,0,0,"","","fn12","",0,0,"F01",0,0,-24.523,0,-9.899,170.643,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608012,1,"","mob030010101",0,0,0,"","","e006","",0,0,"F01",0,0,-31.266,0,-6.933,161.375,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608013,1,"","npc105gc010103",0,0,0,"","","e012","",0,0,"F01",0,0,-25.758,0,-10.307,142.429,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
22608014,1,"","npc105gb010103",0,0,0,"","","fn01_08","",0,0,"F01",0,0,-37.715,0,-9.16,153.16,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
