int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
21808055,11,"mob11_01","chr133",0,0,0,"","","fe03","",0,0,"F01",0,0,-32.459,-0.376,-13.586,162.542,0,0,2,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808056,11,"mob11_02","chr434",0,0,0,"","","fq01","",0,0,"F01",0,0,-30.345,-0.253,-10.605,182.913,0,0,2.5,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808057,11,"mob11_03","chr052",0,0,0,"","","f002","",0,0,"F01",0,0,-29.549,0,-15.513,174.86,0,0,1,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808058,11,"mob11_04","chr052",0,0,0,"","","fe02","",0,0,"F01",0,0,-31.386,0,-15.462,169.875,0,0,1,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808059,11,"mob11_05","chr052",0,0,0,"","","ba02","",0,0,"F01",0,0,-30.554,0,-16.227,169.875,0,0,1,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808060,11,"mob11_06","chr606",0,0,0,"","","e509","",0,0,"F01",0,0,-26.579,2.259,-7.795,187.193,0,0,1,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808061,11,"mob11_07","chr947",0,0,0,"","","bn01","",0,0,"F01",0,0,-18.994,5.451,-8.929,211.915,10,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808062,11,"mob11_08","chr606",0,0,0,"","","e503","",0,0,"F01",0,0,-20.254,8.061,-4.85,206.974,0,0,1,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808063,11,"mob11_09","chr347",0,0,0,"","","fq01","",0,0,"F01",0,0,-30.815,-0.001,-14.918,-181.155,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808064,11,"mob11_10","chr347",0,0,0,"","","bn01","",0,0,"F01",0,0,-32.815,0,-17.596,-193.342,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808065,4,"","chr347",0,0,0,"","","bn02","",0,0,"F03",0,0,39.003,0,5.444,-107.814,0,0,3.5,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808066,4,"","chr347",0,0,0,"","","bd03","chr132damaged",0,0,"F03",0,0,27.641,-0.001,-2.928,-311.786,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808067,5,"","chr052",0,0,0,"","","f004","",0,0,"F01",0,0,38.464,-0.001,6.425,75.524,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808068,5,"","chr052",0,0,0,"","","fq02","",0,0,"F01",0,0,37.526,0.016,4.127,45.655,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808069,1,"","chr389",0,0,0,"","","bn02","",0,0,"F03",0,0,-23.399,0,-0.204,289.875,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808070,1,"","chr594",0,0,0,"","","bn02","",0,0,"F03",2,0,-23.019,0,-1.731,286.569,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808071,1,"","chr103",0,0,0,"","","fe02","",0,0,"F03",0,0,-28.591,0,-1.856,413.594,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808072,1,"","chr582",0,0,0,"","","fe02","",0,0,"F03",2,0,-25.42,-0.001,-1.369,342.46,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808073,1,"","chr709",0,0,0,"","","fe04","",0,0,"F01",0,0,-26.742,0,-2.039,342.345,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808074,1,"","chr709",0,0,0,"","","f000","",0,0,"F01",0,0,-26.42,0,-3.58,345.967,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808075,1,"","chr240",0,0,0,"","","bn02","",0,0,"F01",0,0,-24.579,0,-3.337,330.334,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808076,2,"","chr052",0,0,0,"","","f004","",0,0,"F03",0,0,-8.359,0,0.833,115.875,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808077,2,"","chr052",0,0,0,"","","fe01","",0,0,"F03",0,0,-8.521,0,2.095,132.166,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808078,2,"","chr052",0,0,0,"","","fq02","",0,0,"F03",0,0,-5.92,0,1.904,152.59,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808079,2,"","chr052",0,0,0,"","","fq01","",0,0,"F03",0,0,-7.197,0,1.062,120.12,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808080,2,"","chr052",0,0,0,"","","ba02","",0,0,"F03",0,0,-7.221,0,2.319,154.476,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808081,2,"","chr052",0,0,0,"","","bn02","",0,0,"F03",0,0,-6.206,0,3.237,162.699,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808082,2,"","chr052",0,0,0,"","","bn01","",0,0,"F03",0,0,-7.736,0,-0.151,95.222,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808083,2,"","chr052",0,0,0,"","","ba02","",3,9,"F03",0,0,-9.282,0,0.581,102.933,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808084,3,"","chr838",0,0,0,"","","fe03","",0,0,"F01",0,0,37.154,4.034,5.762,206.19,0,0,6,0,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808085,3,"","chr630",0,0,0,"","","fe04","",0,0,"F01",0,0,47.827,6.991,4.246,255.042,20,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808086,3,"","chr630",0,0,0,"","","bn01","",0,0,"F01",0,0,39.133,1.292,3.045,233.701,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808087,3,"","chr630",0,0,0,"","","bn01","",0,0,"F01",0,0,48.866,5.497,-0.607,260.239,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808088,3,"","chr630",0,0,0,"","","br01","",0,0,"F01",0,0,43.246,11.087,5.927,243.381,20,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808089,3,"","chr630",0,0,0,"","","fe04","",0,0,"F01",0,0,51.224,0.604,0.321,251.091,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808090,3,"","chr630",0,0,0,"","","bn01","",3,9,"F01",0,0,45.045,12.816,-0.234,263.208,40,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808091,3,"","chr630",0,0,0,"","","bn01","",0,0,"F01",0,0,45.298,14.594,-6.965,290.088,50,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808092,3,"","chr630",0,0,0,"","","br01","",0,0,"F01",0,0,29.091,11.087,12.106,167.529,20,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808093,3,"","chr630",0,0,0,"","","fe02","",0,0,"F01",0,0,39.148,12.964,12.51,218.731,20,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808094,3,"","chr630",0,0,0,"","","fe03","",0,0,"F01",0,0,20.174,14.793,12.636,140.328,20,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808095,3,"","chr630",0,0,0,"","","fe01","",0,0,"F01",0,0,41.933,8.278,-7.398,300.166,20,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808096,3,"","chr630",0,0,0,"","","bn01","",0,0,"F01",0,0,52.587,9.69,9.508,234.634,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808097,3,"","chr347",0,0,0,"","","fe02","",0,0,"F03",0,0,45.458,-1.563,-0.209,-302.357,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808098,5,"","chr347",0,0,0,"","","f001","",0,0,"F03",0,0,44.999,-0.477,1.184,-428.816,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808099,3,"","chr347",0,0,0,"","","fe04","",0,0,"F03",0,0,45.07,-1.563,3.38,-230.749,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
21808100,5,"","chr347",0,0,0,"","","fe03","",0,0,"F03",0,0,48.135,-1.861,2.308,-432.931,0,0,1,1,0,0,0,0,-1,0,0,"","デジモンデフォルト","",1,0,true,-1,"","","","","",""
