int32 0,int32 1,string3 2,string3 3,int32 4,int32 5,int32 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int32 14,int32 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,int32 24,float 25,float 26,float 27,float 28,int32 29,int32 30,string3 31,string3 32,string3 33,int32 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
218001,1,"","mob001",0,0,0,"","","fw01","",0,0,"F01",0,0,-49.204,0,40.518,0,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_02",1,0,true,-1,"","","","","",""
218002,1,"","mob003",0,0,0,"","","fw01","",0,0,"F01",0,0,-47.008,0,55.536,-179.311,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_01",1,0,true,-1,"","","","","",""
218003,1,"","mob071",0,0,0,"","","fw01","",0,0,"F01",0,0,-47.445,0,45.806,-179.311,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_01",1,0,true,-1,"","","","","",""
218004,1,"","mob015",0,0,0,"","","fw01","",0,0,"F01",0,0,-49.424,0,51.867,0,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_02",1,0,true,-1,"","","","","",""
218005,1,"","f00taxi00",0,0,0,"","","move","",0,0,"F01",0,0,-61.218,0,17.808,-179.169,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_06",1,0,false,-1,"","","","","",""
218006,1,"","f00bus00",0,0,0,"","","move","",0,0,"F01",0,0,-56.871,0,40.805,0,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_08",1,0,false,-1,"","","","","",""
218009,1,"","f00taxi00",0,0,0,"","","move","",0,0,"F01",0,0,-53.066,0,-15.295,-0.005,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_05",1,0,false,-1,"","","","","",""
218010,1,"","f00bus00",0,0,0,"","","move","",0,0,"F01",0,0,-588.658,-0.054,-181.641,104.344,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_05",1,0,false,-1,"","","","","",""
218011,1,"","f00bus00",0,0,0,"","","","",0,0,"F01",0,0,-61.207,0,56.22,-180.176,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_06",1,0,false,-1,"","","","","",""
218012,1,"","f00taxi00",0,0,0,"","","move","",0,0,"F01",0,0,-65.542,0,71.326,-179.169,0,0,1,1,0,0,0,0,-1,0,1,"","歩行者デフォルト","rail_move_07",1,0,false,-1,"","","","","",""
