int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10305001,1,"npc_0001","1","","chr927",0,0,"","","e100","",0,0,"F01",0,0,-0.705,45.421,-127.068,4.344,0,0,1,1,20,160,360,10,10,1,2,0,-11,9,20,2,-1,2,2,2,0,"e100",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305002,2,"npc_0002","2","","chr450",0,0,"","","f000","",0,0,"F01",0,0,-9.772,8.104,51.417,20.517,0,0,5,0,20,160,160,10,10,1,2,0,-15,0,30,2,15,2,15,2,0,"f000",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305003,-1,"npc_0003","3","","chr605",0,0,"","","bn02","",0,0,"F01",0,0,-10.174,10.311,-11.969,43.826,0,0,1,1,13,160,360,10,10,1,2,1,-1.7,1,30,2,15,-1,0,2,0,"bn02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305004,-1,"npc_0004","4","","chr129",0,0,"","","fq01","",0,0,"F01",0,0,8.307,1.341,38.57,-40.753,0,0,1,1,10,160,360,10,10,1,2,1,-0.7,0.5,25,2,15,-1,0,2,0,"fq01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305005,-1,"npc_0005","5","","chr346",0,0,"","","fe03","",0,0,"F01",0,0,22.953,21.59,-45.917,-20.576,0,-5,2,0,15,160,360,10,10,1,2,1.3,-3.5,0.5,30,2,15,-1,0,2,0,"fe03",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305006,50,"s110_102_001","50","","chr417",0,0,"","","e001","",0,0,"F01",0,0,4.463,36.925,-108.18,200,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,1,"e001",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305007,3,"npc_0006","7","","chr133",0,0,"","","fq02","",0,0,"F01",0,0,10.14,2.921,52.878,-90.035,0,0,4.5,0,0,100,360,10,10,0,1,0,-1,3,-1,2,15,-1,0,2,0,"fq02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305008,3,"npc_0007","8","","chr450",0,0,"","","f000","",0,0,"F01",0,0,-11.857,9.385,52.721,90.615,0,0,5,0,0,100,360,10,10,0,1,0,-7,5,-1,2,15,-1,0,2,0,"f000",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305009,4,"npc_0008","","","chr917",0,0,"","","bn01","",0,0,"F01",0,0,1.061,-3.756,99.822,185.002,0,0,1,1,22,160,40,10,10,1,2,0,-8.5,5,28,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305010,5,"card_001","","","chr196",0,0,"","","bn01","",0,0,"F01",0,0,-15.485,0.091,70.829,95.123,0,0,1,1,10,160,360,10,10,35,2,0,0,0,2,2,2,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305011,51,"S020_019_game_01","","","chr098",0,0,"","","bn01","",0,0,"F01",0,0,-6.283,36.973,-109.128,63.256,0,0,1,1,4.5,160,180,2,2,1,1,0,1.8,1.5,-1,2,-1,-1,-1,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305500,52,"s020_172_001","","","chr945",0,0,"","","bn01","",0,0,"F01",0,0,1.078,0.053,72.535,-50,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305501,52,"s020_172_002","","","chr145",0,0,"","","bn01","",0,0,"F01",0,0,-1.844,0.128,72.008,0,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10305502,53,"s020_172_003","","","chr103",0,0,"","","bn01","",0,0,"F01",0,0,1.454,0,69.011,-30,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
