int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10205001,"",-1,"fa_treasure_01","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,60.566,-13.004,15.275,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_011","1",20205002
10205002,"",-1,"fa_treasure_02","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,64.204,-13.003,-34.949,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_012","1",20205003
10205003,"",-1,"fa_treasure_03","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,70.94,-16.533,-8.974,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,10,10,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_013","1",20205004
10205004,"",-1,"fa_treasure_04","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,46.671,-3.348,60.928,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_014","1",20205005
10205005,"",-1,"fa_treasure_05","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,67.434,-3.976,37.221,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_015","1",20205006
10205006,"",-1,"fa_treasure_06","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,51.157,-12.987,-79.258,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_016","1",20205007
10205007,"",-1,"fa_treasure_07","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,52.615,-12.987,-114.51,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_017","1",20205008
10205008,"",-1,"fa_obstacles_01","fa_obj",false,"d05breakbox02",1,0,"","","","","",0,0,62.08,-13.004,-1.706,0,0,0,1,1,"wall_cl",6.5,3,2.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"sp_1000",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_001","1",-1
10205009,"",-1,"fa_obstacles_02","fa_obj",false,"d05breakbox02",1,0,"","","","","",0,0,59.114,-12.994,-22.993,-47.237,0,0,1,1,"wall_cl",6.5,3,2.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"sp_1001",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_002","1",-1
10205010,"",-1,"fa_obstacles_03","fa_obj",false,"d05breakbox02",1,0,"","","","","",0,0,55.299,-13.103,-48.583,41.756,0,0,1,1,"wall_cl",7,3,2.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"sp_1002",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_003","1",-1
10205011,"",-1,"fa_obstacles_04","fa_obj",false,"d05breakbox00",1,0,"","","","","",0,0,66.476,-3.431,53.862,0,0,0,1,1,"wall_cl",3,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_004","1",-1
10205012,"",-1,"fa_obstacles_05","fa_obj",false,"d05breakbox00",1,0,"","","","","",0,0,66.463,-3.458,44.108,0,0,0,1,1,"wall_cl",3,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_005","1",-1
10205013,"",-1,"fa_obstacles_06","fa_obj",false,"d05breakbox00",1,0,"","","","","",0,0,56.883,-6.918,32.991,0,0,0,1,1,"wall_cl",3,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0205_006","1",-1
10205014,"",-1,"box1","",false,"f00box00",1,0,"","","","","",0,0,67.587,-3.325,63.9,0,0,0,2,0,"wall_cl",1.2,0.8,1.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10205015,"",-1,"box2","",false,"f00box00",1,0,"","","","","",0,0,34.95,-6.418,25.618,0,0,0,2,0,"wall_cl",1.2,0.8,1.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10205016,"",-1,"box3","",false,"f00box00",1,0,"","","","","",0,0,65.999,-13.004,9.866,0,0,0,2,0,"wall_cl",1.2,0.8,1.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10205017,"",-1,"box4","",false,"f00box00",1,0,"","","","","",0,0,53.329,-13.01,-14.956,0,0,0,2,0,"wall_cl",1.2,0.8,1.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10205018,"",-1,"box5","",false,"f00box00",1,0,"","","","","",0,0,66.794,-13.048,-45.467,0,0,0,2,0,"wall_cl",1.2,0.8,1.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10205019,"",-1,"box6","",false,"f00box00",1,0,"","","","","",0,0,49.205,-12.987,-65.791,0,0,0,2,0,"wall_cl",1.2,0.8,1.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10205020,"",-1,"box7","",false,"f00box00",1,0,"","","","","",0,0,52.77,-12.987,-88.411,0,0,0,2,0,"wall_cl",1.2,0.8,1.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
