int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10303001,"",-1,"WaterFlow_Obverse01","WaterFlow_Human",false,"f00iconobj00",1,0,"","","","","",0,0,-55.938,15.18,-102.066,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,38,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303002,"",1,"WaterFlow_Reverse01","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,11.708,11.397,-102.529,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,7,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303003,"",-1,"WaterFlow_Obverse02","WaterFlow_Human",false,"f00iconobj00",1,0,"","","","","",0,0,79.589,11.979,-27.158,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,38,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303004,"",1,"WaterFlow_Reverse02","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,77.46,4.873,20.808,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,7,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303005,"",-1,"WaterFlow_Obverse03","WaterFlow_Human",false,"f00iconobj00",1,0,"","","","","",0,0,68.413,5.191,41.892,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,38,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303006,"",1,"WaterFlow_Reverse03","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,50.206,-0.255,68.425,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,7,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303007,"",-1,"WaterFlow_Obverse04","WaterFlow_Human",false,"f00iconobj00",1,0,"","","","","",0,0,31.861,-0.063,82.049,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,38,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303008,"",1,"WaterFlow_Reverse04","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,-13.902,-8.619,96.53,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,7,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303009,"",1,"WaterFlow_Obverse05","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,67.231,5.13,27.813,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,7,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303010,"",1,"WaterFlow_Reverse05","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,45.514,4.87,18.364,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,7,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303011,"",1,"WaterFlow_Obverse06","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,67.011,11.975,-40.279,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,7,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303012,"",1,"WaterFlow_Reverse06","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,21.965,11.944,-36.162,0,0,0,1,1,"",0,0,0,0,0,3,360,360,2,2,7,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10303013,"",-1,"fa_treasure_01","fa_obj",false,"d03thorncoral00",1,0,"","","","","",0,0,-64.878,15.513,-115.301,0,15,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_001","2",20303002
10303014,"",-1,"fa_treasure_02","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,-66.666,15.388,-97.259,-121.589,30,15,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_002","2",20303003
10303015,"",-1,"fa_treasure_03","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,68.267,11.966,-70.903,0,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_003","2",20303004
10303016,"",-1,"fa_treasure_04","fa_obj",false,"d03thorncoral00",1,0,"","","","","",0,0,76.959,11.791,-68.293,0,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_004","2",20303005
10303017,"",-1,"fa_treasure_05","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,84.529,11.889,-42.407,-18.836,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_005","2",20303006
10303018,"",-1,"fa_treasure_06","fa_obj",false,"d03thorncoral00",1,0,"","","","","",0,0,75.691,5.037,35.193,0,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_006","2",20303007
10303019,"",-1,"fa_treasure_07","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,39.411,-0.2,83.473,0,0,15,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_007","2",20303008
10303020,"",-1,"fa_treasure_08","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,51.39,-1.454,93.831,-221.569,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_008","2",20303009
10303021,"",-1,"fa_treasure_09","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,63.799,-4.893,127.445,0,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_009","2",20303010
10303022,"",-1,"fa_treasure_10","fa_obj",false,"d03thorncoral00",1,0,"","","","","",0,0,60.025,11.976,-96.137,40.138,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_010","2",20303011
10303023,"",-1,"fa_treasure_11","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,52.147,12.122,-124.699,0,5,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_011","2",20303012
10303024,"",-1,"fa_treasure_12","fa_obj",false,"d03thorncoral00",1,0,"","","","","",0,0,41.773,11.754,-100.881,25.667,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_012","2",20303013
10303025,"",-1,"fa_obstacles_13","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,102.143,11.431,-36.647,85.517,0,0,1,1,"wall_cl",8,3,2.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0303_013","1",-1
