int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10302001,14,"Shop_001","10","","chr051",0,0,"","","bn01","",0,0,"F01",0,0,-28.637,3.826,59.379,-325.094,0,0,1,1,2.5,160,360,1,1,31,2,0,-0.9,1.3,-1,2,-1,2,-1,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10302002,14,"Shop_002","11","","chr474",0,0,"","","bn01","",0,0,"F01",0,0,-30.911,3.794,61.164,-319.072,0,0,1,1,2.5,160,360,1,1,32,2,0,-1,1,-1,2,-1,2,-1,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10302003,3,"map_0001","12","","chr399",0,0,"","","bn01","",0,0,"F01",0,0,53.584,3.999,86.171,-166.524,0,0,1,1,2,160,360,1,1,5,2,0,0,0,-1,2,-1,2,-1,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"1","",""
10302004,16,"M_burinp_100","13","","chr923",0,0,"","","fn01_02","",0,0,"F01",0,0,-37.669,2.493,101.752,109.315,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,-1,-1,-1,2,1,"fn01_02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10302005,17,"hoe_001","14","","chr917",0,0,"","","e500","",0,0,"F01",0,0,-117.179,-0.348,72.069,114.713,0,0,1,1,10,160,360,5,5,2,2,0,0,0,-1,-1,-1,-1,-1,2,1,"e500",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10302006,16,"Shop_003","15","","chr051",0,0,"","","bn01","",0,0,"F01",0,0,-28.637,3.826,59.379,-325.094,0,0,1,1,2.5,160,360,1,1,31,2,0,-0.9,1.3,-1,2,-1,2,-1,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10302007,16,"Shop_004","16","","chr474",0,0,"","","bn01","",0,0,"F01",0,0,-30.911,3.794,61.164,-319.072,0,0,1,1,2.5,160,360,1,1,32,2,0,-1,1,-1,2,-1,2,-1,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10302008,14,"npc_0001","101","","chr240",0,0,"","","bn01","",0,0,"F01",0,0,5.306,4.012,63.66,181.217,0,0,1,1,4.5,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,-1,2,1,"bn01",40,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10302009,14,"npc_0002","102","","chr343",0,0,"","","fe02","",0,0,"F01",0,0,26.12,3.762,47.444,-337.646,0,0,1,1,3,160,360,1,1,1,2,0,0,0,-1,2,-1,-1,-1,2,0,"fe02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10302010,1,"npc_0003","103","","chr709",0,0,"","","f000","",0,0,"F01",0,0,-73.248,0.803,72.036,-271.479,0,0,1,1,3,160,360,1,1,1,2,0,-0.2,0,-1,2,-1,-1,-1,2,0,"f000",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
