int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10902001,1,"npc0001","1","","chr174",0,0,"","","e004","",0,0,"F01",0,0,-1.286,6.998,-4.711,165.099,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e004",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902002,5,"npc0002","2","","chr038",0,0,"","","br01","",0,0,"F01",0,0,-0.06,9.62,-21.868,0,0,0,2.5,0,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"br01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902003,99,"npc0003","3","","chr174",0,0,"","","e004","",0,0,"F01",0,0,7.281,6.998,-0.223,145.959,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"e004",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902004,99,"npc0004","4","","chr926",0,0,"","","bn01","",0,0,"F01",0,0,50.023,1.237,-57.917,-64.588,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902005,2,"npc0005","5","","chr492",0,0,"","","bn01","",0,0,"F01",0,0,3.686,7.044,-3.432,-181.718,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902006,3,"npc0006","6","","chr174",0,0,"","","bn01","",0,0,"F01",0,0,-1.996,6.998,-3.811,75.061,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902007,-1,"npc0007","7","","chr399",0,0,"","","bn01","",0,0,"F01",0,0,0.237,0,20.142,-66.241,0,0,1,1,5,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902008,5,"npc0008","8","","chr146",0,0,"","","bn02","",0,0,"F01",0,0,-4.038,6.728,-0.04,125.972,0,0,1.8,0,0,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"bn02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902009,99,"npc0009","9","","chr170",0,0,"","","bn01","",0,0,"F01",0,0,-10.66,0,22.905,97.185,0,0,1,1,5,160,360,1,1,1,2,0.3,-0.2,0,-1,-1,0,-1,15,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902010,7,"npc0010","10","","*Aegiomon",0,0,"","","bn01","",0,0,"F01",0,0,1.019,6.998,-1.249,149.061,0,0,1,1,2,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10902011,8,"npc0011","11","","chr146",0,0,"","","bn01","",0,0,"F01",0,0,-4.807,6.997,-1.809,96.829,0,0,1.8,0,4,90,360,1,1,1,2,0,0,0,-1,2,2,2,-1,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
