int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10206300,99,"npc_0002","300","","chr412",0,0,"","","bn02","",0,0,"F01",0,0,-26.798,1.218,-1.449,-1.761,0,0,1,1,3.5,160,360,2,2,1,2,0,-0.4,0,-1,2,5,-1,0,2,0,"bn02",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206301,6,"npc_0003","301","","chr044",0,0,"","","bn01","",0,0,"F01",0,0,5.269,1.018,-16.911,-115.337,0,0,1,1,3.5,160,360,2,2,1,2,0,-0.4,0,-1,2,5,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206302,6,"npc_0004","302","","chr708",0,0,"","","bn01","",0,0,"F01",0,0,-6.811,0,-9.253,160.441,0,0,1,1,3.5,180,360,2,2,1,2,0,-0.1,0,-1,2,7,-1,0,2,1,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206303,1,"npc_0005","303","","chr009",0,0,"","","fg02_fn02","",0,0,"",0,0,0.133,0,-21.028,0,0,0,1,1,3.5,160,360,1,1,1,2,0,0,0,-1,2,8,-1,0,0,0,"",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206304,2,"npc_0006","304","","chr009",0,0,"","","bn01","",0,0,"",0,0,-3.084,0.5,-20.845,0,0,0,1,1,3.5,160,360,1,1,1,2,0,0,0,-1,2,0,-1,0,2,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206305,3,"sub_050_041_haguru","305","","chr009",0,0,"","","fg02_fn02","",0,0,"F01",2,0,1.292,0,-13.819,347.984,0,0,1,1,3.5,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,0,0,0,"fg02_fn02",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206306,7,"npc_0009","306","","chr708",0,0,"","","bn01","",0,0,"F01",0,0,-7.646,0,-4.78,67.393,0,0,1,1,3.5,180,360,2,2,1,2,0,-0.1,0,-1,2,8,-1,0,2,1,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206307,99,"npc_0010","307","","chr412",0,0,"","","fe03","",0,0,"F01",0,0,-26.875,1.162,-1.376,-7.946,0,0,1,1,3.5,160,360,2,2,35,2,0,-0.1,0,-1,2,8,-1,0,2,0,"fe03",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206308,8,"npc_0011","308","","chr412",0,0,"","","bn01","",0,0,"F01",0,0,-3.012,0.573,-46.718,178.32,0,0,1,1,3.5,160,360,2,2,1,2,0,-0.4,0,24,2,8,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206309,9,"npc_0012","309","","chr412",0,0,"","","fe04","",0,0,"F01",0,0,-3.269,0.573,-46.817,58.015,0,0,1,1,3.5,160,360,2,2,1,2,0,-0.4,0,24,2,8,-1,0,2,0,"fe04",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206310,13,"sub_050_041_solar","311","","chr728",0,0,"","","fg02_fn02","",0,0,"F01",2,0,-1.878,0,-13.797,32.268,0,0,1,1,3.5,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,0,0,0,"fg02_fn02",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206311,11,"npc_0013","303","char_HAGURUMON","chr009",0,0,"","","bn01","",0,0,"",0,0,0.133,0.5,-21.028,0,0,0,1,1,3.5,160,360,1,1,1,2,0,0,0,-1,-1,-1,-1,0,2,1,"bn01",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206312,12,"map_0001","500","","chr226",0,0,"","","bn01","",0,0,"F01",0,0,-43.713,1,2.778,39.804,0,0,1,1,3,160,360,1,1,5,2,0,0,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"1","",""
10206313,12,"roko_01","","","chr918",0,0,"","","bn01","",0,0,"F01",0,0,-41.287,-0.423,14.491,-315.331,0,0,1,1,2,160,360,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206500,99,"patamon_ride","900","","chr096",0,0,"","","bn01","",0,0,"F01",0,0,6.711,0,-12.09,-22.722,0,0,1,1,3,160,360,2,2,23,2,0,0,0,-1,-1,0,-1,0,0,0,"bn01",0,"F01",0,1,true,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10206501,110,"npc_warp01","","","chr308",0,0,"","","bn01","",0,0,"F01",0,0,-18.653,-0.001,-1.416,34.748,0,0,1,1,4.5,160,180,1,1,23,1,0,3,1,-1,-1,-1,-1,-1,0,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
