int 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,string2 9,string2 10,string2 11,string2 12,float 13,float 14,float 15,float 16,float 17,int 18,float 19,float 20,float 21,float 22,string2 23,string2 24,string2 25,float 26,float 27,string2 28,float 29,int 30,string2 31,float 32,float 33,float 34,int 35,float 36,float 37,float 38,float 39,float 40,float 41,int 42,int 43,int 44,float 45,float 46,float 47,float 48,string2 49,string2 50,float 51,int 52,string3 53,float 54,float 55,float 56,int 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,float 67,float 68,float 69,float 70,string2 71,bool 72,bool 73,bool 74,bool 75,bool 76,bool 77,bool 78,int 79,float 80,int 81,float 82,float 83,string2 84,int 85,float 86,int 87,float 88,float 89,float 90,string2 91,int 92,float 93,int 94,float 95,string2 96,float 97,float 98,float 99,float 100,string2 101,string2 102,string2 103
1050401,4070001,0,-1,"",0,0,"","","","","","",60.2732,7.5573,-17.0925,9.56366,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,60,6,2.5,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,1,4,10,"rail_move_08",0,3,0,6,15,15,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050402,4070001,0,-1,"",0,0,"","","","","","",73.4246,10.7525,32.8772,9.56366,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,60,6,2.5,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,1,4,10,"rail_move_03",0,3,0,6,15,15,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050403,4070001,0,-1,"",0,0,"","","","","","",26.994,8.18306,-17.6344,157.551,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,120,10,5,5,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,3,0,1,6,5,"rail_move_05",0,3,0,7,15,15,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050404,4070001,0,-1,"",0,0,"","","","","","",-4.11378,-4.71754,-23.5706,157.551,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,120,10,5,5,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,3,0,1,6,5,"rail_move_06",0,3,0,7,15,15,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050405,4070001,0,-1,"",0,0,"","","","","","",45.0132,-16.8895,23.1672,169.204,2,0,-1,-1,-1,-1,"symbol01","bn01","",0,0,"fe04",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,120,10,1,5,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,3,0,1,8,0,"rail_move_02",0,3,0,7,15,15,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050406,4070001,0,-1,"",0,0,"","","","","","",52.379,-16.6594,17.039,-32.6608,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,120,20,3,3,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,2,0,0,"",0,0,3,0,0,0,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050407,4070001,0,-1,"",0,0,"","","","","","",53.2706,-16.8895,25.7415,258.983,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,120,20,3,3,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,3,4,"",0,3,3,0,0,0,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050408,4070001,0,-1,"",0,0,"","","","","","",43.6008,-16.8034,28.4333,85.2748,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,120,20,3,3,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,3,4,"",0,3,3,0,0,0,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050409,4070001,0,-1,"",0,0,"","","","","","",-77.455,-8.072,35.0505,-202.973,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,60,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,6,6,"",0,3,4,10,20,20,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050410,4070001,0,-1,"",0,0,"","","","","","",-70.0456,-8.072,26.746,-418.166,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,60,10,1,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,6,6,"",0,3,4,10,20,20,"",0,3,0,-1,"",0,0,0,-1,"","",""
1050411,4070001,0,-1,"",0,0,"","","","","","",-28.9984,-8.06399,38.7602,-158.043,1,1,-1,-1,-1,-1,"symbol01","bn01","",0,0,"ba02",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,60,6,2.5,1,"","",0,1,"",0,30,-1,0,0,360,0,0,0,150,0,0,0,0,0,0,0,"",0,1,0,0,0,0,0,0,0,1,4,10,"rail_move_04",0,3,0,6,15,15,"",0,3,0,-1,"",0,0,0,-1,"","",""
