int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10210001,"",3,"fa_obstacles_01","fa_obj",false,"f00iconobj00",1,0,"","","","","",0,0,-20.303,11.432,0.267,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"sp_1001",0,0,4,0,"FLAG_GIMMICK_FA_D0210_001","2",-1
10210002,"",-1,"fa_obstacles_02","fa_obj",false,"d05breakbox02",1,0,"","","","","",0,0,12.173,23.806,53.875,134.514,0,0,1,1,"wall_cl",6,3,2.5,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0.5,0,"sp_1000",0,0,-1,0,"FLAG_GIMMICK_FA_D0210_002","1",-1
10210003,"",-1,"fa_treasure_01","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,-23.233,-2.792,-46.744,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0210_011","1",20210002
10210004,"",-1,"fa_treasure_02","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,-41.62,10.838,3.095,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0210_012","1",20210003
10210005,"",-1,"fa_treasure_03","fa_obj",false,"d02breakbarrel00",1,0,"","","","","",0,0,-23.778,21.583,49.549,0,0,0,1,1,"wall_cl",2,3,2,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0210_013","1",20210004
10210006,"",1,"sub_050_042_01","6",true,"ef_f_com_110_it",1,0,"","","","","",0,0,-4.393,-5.433,-46.037,0,0,0,0.3,0,"",0,0,0,0,0,3,160,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10210007,"",1,"sub_050_042_02","7",true,"ef_f_com_110_it",1,0,"","","","","",0,0,-17.607,-4.093,-51.179,0,0,0,0.3,0,"",0,0,0,0,0,3,160,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10210008,"",1,"sub_050_042_03","8",true,"ef_f_com_110_it",1,0,"","","","","",0,0,-51.548,5.276,-12.395,0,0,0,0.3,0,"",0,0,0,0,0,3,160,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10210009,"",1,"sub_050_042_04","9",true,"ef_f_com_110_it",1,0,"","","","","",0,0,-38.586,18.101,32.906,0,0,0,0.3,0,"",0,0,0,0,0,3,160,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10210010,"",1,"sub_050_042_05","10",true,"ef_f_com_110_it",1,0,"","","","","",0,0,0.059,31.546,27.987,0,0,0,0.3,0,"",0,0,0,0,0,3,160,360,2,2,2,2,0,0,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10210011,"",2,"access_brinp_01","",false,"f00iconobj00",1,0,"","","","","",0,0,12.163,23.806,66.304,0,0,0,1,1,"",0,0,0,0,0,2,360,360,1,1,6,2,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10210012,"",2,"lookat_01","lookat",false,"f00iconobj00",1,0,"","","","","",0,0,9.104,26.926,75.903,24.655,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,11,15,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
