int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10304001,"",-1,"WaterFlow_Obverse01","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,-71.179,4.831,10.756,0,0,0,1,1,"",0,0,0,0,0,2,360,360,3,3,7,2,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10304002,"",-1,"WaterFlow_Reverse01","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,-70.65,0.001,-15.293,0,0,0,1,1,"",0,0,0,0,0,2,360,360,3,3,7,2,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10304003,"",-1,"WaterFlow_Obverse02","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,-54.738,4.626,49.122,0,0,0,1,1,"",0,0,0,0,0,2,360,360,3,3,7,2,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10304004,"",-1,"WaterFlow_Reverse02","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,-47.435,4.718,61.011,0,0,0,1,1,"",0,0,0,0,0,2,360,360,3,3,7,2,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10304005,"",-1,"WaterFlow_Obverse03","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,70.218,0.075,5.247,-19.904,0,0,1,1,"",0,0,0,0,0,2,360,360,3,3,7,2,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10304006,"",-1,"WaterFlow_Reverse03","WaterFlow_Ride",false,"f00iconobj00",1,0,"","","","","",0,0,64.142,-4.732,30.032,-1.209,0,0,1,1,"",0,0,0,0,0,2,360,360,3,3,7,2,0,1.3,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10304010,"",2,"hazama_gate01","h212_070",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,30.307,-4.466,33.813,431.242,0,0,1,1,"",0,0,0,0,0,2,360,360,2,2,27,2,0,1.5,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10304100,"",-1,"obj_barricade","",false,"d03cliffblock00",1,0,"","","","","",0,0,-101.908,8.725,115.89,-23.553,0,0,1,1,"wall_cl",12,3,5,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10304101,"",-1,"fa_obstacles_01","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,-21.797,0.098,-88.325,85.517,0,0,1.5,0,"wall_cl",8,4,5.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_001","1",-1
10304102,"",-1,"fa_obstacles_02","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,-82.66,0.022,-40.27,0,0,0,1.5,0,"wall_cl",8,4,5.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_002","1",-1
10304103,"",-1,"fa_obstacles_03","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,-51.858,0.043,-29.764,191.846,0,0,2,0,"wall_cl",8,4,5.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_003","1",-1
10304104,"",-1,"fa_obstacles_04","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,22.309,0.029,-37.859,-37.828,0,0,1.5,0,"wall_cl",8,4,5.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_004","1",-1
10304105,"",-1,"fa_obstacles_05","fa_obj",false,"d03breakrock01",1,0,"","","","","",0,0,70.165,-3.238,-45.967,77.449,0,0,1.5,0,"wall_cl",8,4,5.2,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,1,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_005","1",-1
10304106,"",-1,"fa_treasure_01","fa_obj",false,"d03thorncoral00",1,0,"","","","","",0,0,-65.472,4.674,63.314,0,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_006","2",20304003
10304107,"",-1,"fa_treasure_02","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,-49.622,-1.506,-46.75,-121.589,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_007","2",20304004
10304108,"",-1,"fa_treasure_03","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,75.012,0.104,-8.134,0,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_008","2",20304005
10304109,"",-1,"fa_treasure_04","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,59.33,-4.504,41.986,0,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_009","2",20304006
10304110,"",-1,"fa_treasure_05","fa_obj",false,"d03thorncoral01",1,0,"","","","","",0,0,35.093,-4.396,28.823,0,0,0,2,0,"wall_cl",1.5,3,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,-1,10,4,10,2,2,0,0,0,"",0,0,-1,0,"FLAG_GIMMICK_FA_D0304_010","2",20304007
