int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
10907001,1,"npc_0001","1","","chr173",0,0,"","","e013","",0,0,"F01",0,0,30.418,-0.001,-6.939,-310.694,0,0,1,1,6,360,360,3,3,0,2,2,-1,0,-1,-1,0,-1,0,0,0,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907002,1,"npc_0002","1","","chr733",0,0,"","","e007","",0,0,"F01",0,0,35.903,0,-5.485,-49.088,0,0,1,1,8,360,360,3,3,1,2,0,-4.5,3,-1,-1,0,-1,0,2,0,"e007",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907003,1,"npc_0003","2","","chr174",0,0,"","","e002","",0,0,"F01",0,0,-6.367,-0.001,-5.051,-306.177,0,0,1,1,6,360,360,3,3,1,2,0,-0.1,0,-1,-1,0,-1,0,0,0,"e002",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907004,1,"npc_0004","3","","chr189",0,0,"","","bn01","",0,0,"F01",0,0,-28.9,-0.001,-7.574,319.794,0,0,1,1,0,360,360,3,3,0,2,1,-0.5,1.4,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907005,1,"npc_0005","4","","chr172",0,0,"","","e012","",0,0,"F01",0,0,44.387,-0.001,-4.441,103.171,0,0,1,1,6,360,360,3,3,1,2,-1,-0.5,2,-1,-1,0,-1,0,2,0,"e012",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907006,1,"npc_0006","5","","chr178",0,0,"","","e503","",0,0,"F01",0,0,-24.323,0,-4.216,-45.774,0,0,1,1,8,360,360,3,3,0,2,3.5,-2,-5,-1,-1,0,-1,0,2,0,"e503",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907007,1,"npc_0007","3","","chr179",0,0,"","","e008","",0,0,"F01",0,0,-34.336,-0.116,-11.858,8.128,0,0,1,1,0,360,360,3,3,0,1,2,1.5,6,-1,-1,0,-1,0,2,0,"e008",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907008,1,"npc_0008","4","","chr927",0,0,"","","e100","",0,0,"F01",0,0,46.597,0,-8.201,-401.418,0,0,1,1,6,360,360,3,3,0,2,0,-7,3,-1,-1,0,-1,0,2,0,"e100",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907009,1,"npc_0009","4","","chr747",0,0,"","","e013","",0,0,"F01",0,0,24.854,-0.001,0.485,511.062,0,0,1,1,3,360,360,3,3,1,2,0,0,0,-1,-1,0,-1,0,2,0,"e013",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907010,1,"npc_0010","6","","chr170",0,0,"","","bn01","",0,0,"F01",0,0,-3.195,0,-4.266,-71.35,0,0,1,1,6,360,360,3,3,1,2,0,0.5,0,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907011,1,"npc_0011","7","","chr080",0,0,"","","e012","",0,0,"F01",0,0,18.409,-0.001,-5.77,-5.794,0,0,1,1,7,360,360,3,3,1,2,0,-4.5,2,-1,-1,0,-1,0,2,0,"e012",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907012,1,"npc_0012","8","","chr933",0,0,"","","bn01","",0,0,"F01",0,0,60.532,0,-9.602,-127.893,0,0,1,1,10,360,360,3,3,1,2,6,-6,-3,-1,-1,0,-1,0,2,0,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907013,1,"npc_0013","10","","*Aegiomon",0,0,"","","fn01_01","",0,0,"F01",0,0,7.202,-0.001,-12.388,171.96,0,0,1,1,0,360,360,3,3,0,2,0,0,0,-1,-1,0,-1,0,2,0,"fn01_01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907014,1,"npc_0014","9","","*Heroine",0,0,"","","e012","",0,0,"F01",0,0,8.317,0.061,-10.237,-148.574,0,0,1,1,0,360,360,3,3,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e012",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907015,1,"npc_0015","11","","chr375",0,0,"","","bn01","",0,0,"F01",0,0,-16.607,2.855,-22.814,-172.831,0,0,1,1,6,360,360,3,3,0,2,0,0,0,-1,-1,0,-1,0,2,1,"bn01",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907016,1,"npc_0016","","","chr609",0,0,"","","f005","",0,0,"F01",0,0,-14.485,0,-5.269,-46.754,0,0,1,1,2,360,360,3,3,0,0,0,0,0,-1,-1,0,-1,0,0,1,"f005",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907017,1,"npc_0017","","","chr609",0,0,"","","f005","",0,0,"F01",0,0,-18.917,0,-5.612,69.281,0,0,1,1,2,360,360,3,3,0,0,0,0,0,-1,-1,0,-1,0,0,1,"f005",0,"F01",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907018,1,"npc_0018","","","chr410",0,0,"","","fq02","",0,0,"F01",0,0,-40.503,2.828,-5.688,94.171,0,0,1,1,2,360,360,3,3,0,0,0,0,0,-1,-1,0,-1,0,0,1,"fq02",0,"F03",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
10907019,1,"npc_0019","","","chr082",0,0,"","","bn02","",0,0,"F01",0,0,-43.555,1.861,-10.205,76.286,0,0,1,1,2,360,360,3,3,0,0,0,0,0,-1,-1,0,-1,0,0,1,"bn02",0,"F03",2,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
