int32 0,int32 1,string2 2,string2 3,string2 4,string2 5,int32 6,int32 7,string2 8,string2 9,string2 10,string2 11,float 12,float 13,string2 14,int32 15,int32 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,int32 24,float 25,float 26,float 27,float 28,float 29,int32 30,int32 31,float 32,float 33,float 34,float 35,int32 36,float 37,int32 38,float 39,int32 40,int32 41,string2 42,int32 43,string2 44,int32 45,int32 46,bool 47,bool 48,float 49,float 50,float 51,float 52,float 53,float 54,string3 55,int32 56,int32 57,int32 58,int32 59,float 60,string2 61,string2 62,string2 63
109001,1,"hiroko","1","char_HIROKO","npc003aa010101",0,0,"","","e013","",0,0,"",0,0,34.137,0,-32.858,-60,0,0,1,1,2.5,160,360,2,2,1,2,0,0,0,-1,2,5,2,10,2,0,"e013",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109002,2,"npc_0002","2","","npc101ec010303",0,0,"","","e013","",0,0,"",0,0,8.5,0,29,-39.687,0,0,1,1,2.5,160,360,1,1,1,2,0,0,0,-1,2,5,2,6,2,0,"e013",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109003,3,"rumor_001","3","","npc101ec010303",0,0,"","","e111","",0,0,"",0,0,27.88,-0.001,-29.083,115.955,0,0,1,1,2.5,160,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"e111",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109050,4,"npc_0050","50","","npc005aa010101",0,0,"","","e013","",0,0,"",0,0,28.286,0,-58.387,92.935,0,0,1,1,2.5,100,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"e013",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109051,4,"npc_0051","51","","npc105ha010101",0,0,"","","e502","",0,0,"",0,0,26.691,0,-63.576,141.329,0,0,1,1,2.5,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"e502",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109052,4,"npc_0052","52","","npc105ha010101",0,0,"","","e539","",0,0,"",0,0,30.931,0,-63.644,175.634,0,0,1,1,2.5,160,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,0,0,"e539",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109053,4,"npc_0053","53","","npc006aa010101",0,0,"","","e008","",0,0,"",0,0,29.889,0,-58.395,283.388,0,0,1,1,2.5,100,360,1,1,1,2,0,0,0,-1,-1,0,-1,0,2,0,"e008",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109056,6,"kuroi_01","","","npc006aa010101",0,0,"","","e008","",0,0,"",0,0,29.889,0,-58.395,283.388,0,0,1,1,2.5,100,360,1,1,0,2,0,0,0,-1,-1,0,-1,0,2,0,"e008",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109057,90,"card_001","900","","npc109ba010101",0,0,"","","e004","",0,0,"",0,0,20.57,0,6.194,22.344,0,0,1,1,2.5,160,360,1,1,35,2,0,0,0,-1,2,5,2,6,2,0,"e004",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
109058,90,"npc_0004","901","","npc109aa010202",0,0,"","","e030","",0,0,"",0,0,21.353,0,7.141,-140.356,0,0,1,1,0,160,360,1,1,0,2,0,0,0,-1,-1,0,2,6,2,0,"e030",0,"",0,1,false,false,0,0,0,0,0,0,"",0,0,-1,0,-1,"","",""
