int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10701001,"",12,"acess_icon_01","1",false,"f00iconobj00",1,0,"","","","","",0,0,37.705,0.59,126.14,0,0,0,1,1,"",0,0,0,0,0,3,360,360,1,1,6,2,0,1.2,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701002,"",-1,"ride_start_01","ride_geko",false,"f00iconobj00",1,0,"","","","","",0,0,-3.282,1.702,60.118,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701003,"",-1,"ride_start_02","ride_geko",false,"f00iconobj00",1,0,"","","","","",0,0,-42.311,5.549,24.296,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701004,"",-1,"ride_start_03","ride_geko",false,"f00iconobj00",1,0,"","","","","",0,0,-32.98,6.743,-9.127,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701005,"",-1,"ride_start_04","ride_geko",false,"f00iconobj00",1,0,"","","","","",0,0,29.535,9.06,-54.956,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701006,"",-1,"ride_start_05","ride_geko",false,"f00iconobj00",1,0,"","","","","",0,0,-58.173,6.444,-12.167,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701007,"",-1,"ride_start_06","ride_geko",false,"f00iconobj00",1,0,"","","","","",0,0,64.313,9.778,-50.971,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701008,"",-1,"ride_start_07","ride_geko",false,"f00iconobj00",1,0,"","","","","",0,0,7.114,14.488,-124.468,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701009,"",99,"ride_start_08","",false,"f00iconobj00",1,0,"","","","","",0,0,-2.963,3.762,32.249,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10701100,"",-1,"ride_landing_01a","",false,"f00iconobj00",1,0,"","","","","",0,0,-25.086,4.842,32.886,0,0,0,1,1,"",0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
