int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
10505001,"",10,"arubura_access","",false,"f00iconobj00",1,0,"","","","","",0,0,6.344,-0.083,37.468,0,0,0,1,1,"",0,0,0,0,0,3,160,360,2,2,38,2,0,1,0,-1,10,-1,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505002,"",-1,"lookat_door","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.011,3.047,25.465,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505003,"",-1,"lookat_arubura","",false,"f00iconobj00",1,0,"","","","","",0,0,6.968,2.5,37.308,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505004,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-5.704,-0.083,26.914,0,0,0,1,1,"wall_cl",1.5,3,1.5,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505005,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,5.739,-0.083,26.869,0,0,0,1,1,"wall_cl",1.5,3,1.5,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505006,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.066,-0.046,49.161,0,0,0,1,1,"wall_cl",5,3,1.5,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505007,"",1,"","",false,"d0505hatch00",1,0,"","","","","",0,0,0,11.3,-15.7,0,0,0,1,1,"wall_cl",1.5,3,1.5,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505008,"",2,"","",false,"d0505hatch00",1,0,"","","","e001","d0505hatch00e001",0,0,0,11.3,-15.7,0,0,0,1,1,"wall_cl",1.5,3,1.5,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505009,"",3,"","",false,"d0505hatch00",1,0,"","","","","",0,0,0,11.3,-15.7,0,0,0,1,1,"wall_cl",1.5,3,1.5,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505010,"",3,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-10.814,-0.263,-2.664,-41.074,0,0,1,1,"wall_cl",7,3,2,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505011,"",3,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-13.392,-0.263,-7.549,-41.074,0,0,1,1,"wall_cl",7,3,6,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505012,"",3,"","",false,"f00iconobj00",1,0,"","","","","",0,0,14.437,-0.263,2.277,-26.702,0,0,1,1,"wall_cl",9,3,10,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505013,"",3,"","",false,"f00iconobj00",1,0,"","","","","",0,0,8.588,-0.263,1.077,-26.702,0,0,1,1,"wall_cl",3,3,2,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505014,"",3,"L_hand","",false,"chr800",1,0,"","","","bs01","chr800_attack",0,0,-1.753,-14.772,0.817,7.662,30,0,1.4,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
10505015,"",3,"R_hand","",false,"chr801",1,0,"","","","fe04","chr801_attack",0,0,12.249,5.203,-2.823,13.82,20,0,1.4,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
